ID,tsne   dim 1,tsne dim 2,Cluster
SRR11605054.6265,17.74603,-2.0907965,12
SRR11605054.6266,18.806215,1.7189786,12
SRR11605054.6267,10.033014,1.6368113,-1
SRR11605054.6268,5.4197383,2.8675663,-1
SRR11605054.6269,-24.486692,5.457471,4
SRR11605054.6270,-21.691458,6.845162,4
SRR11605054.6271,12.452884,-13.877693,12
SRR11605054.6272,-24.335695,-10.913009,2
SRR11605054.6273,-24.480629,3.5477502,4
SRR11605054.6274,16.36601,14.078184,-1
SRR11605054.6275,-15.111467,-17.911474,-1
SRR11605054.6276,15.57189,1.4999527,12
SRR11605054.6277,10.030473,1.631865,-1
SRR11605054.6278,-9.152303,-22.053127,6
SRR11605054.6279,15.002654,-7.0883093,12
SRR11605054.6280,-24.486982,3.5481591,4
SRR11605054.6281,16.585752,7.26385,12
SRR11605054.6282,12.451014,-13.875418,12
SRR11605054.6283,-0.047021754,-2.8672802,3
SRR11605054.6284,17.127834,9.64708,12
SRR11605054.6285,15.740581,2.154192,12
SRR11605054.6286,21.49561,15.447108,11
SRR11605054.6287,-24.810112,-11.408222,2
SRR11605054.6288,11.94226,-13.022252,12
SRR11605054.6289,-11.151968,-2.719497,3
SRR11605054.6290,-17.980637,-21.929852,7
SRR11605054.6291,-12.1427145,30.063683,1
SRR11605054.6292,12.409821,-13.816026,12
SRR11605054.6293,11.732211,9.233403,-1
SRR11605054.6294,-4.723762,-8.295651,-1
SRR11605054.6295,-21.85328,2.1995308,4
SRR11605054.6296,5.656506,-9.686834,-1
SRR11605054.6297,17.890808,18.752884,11
SRR11605054.6298,11.940318,-13.018603,12
SRR11605054.6299,11.941257,-13.020533,12
SRR11605054.6300,-0.18297233,-22.006227,-1
SRR11605054.6301,-0.1829587,-22.006172,-1
SRR11605054.6302,-18.61772,-24.105402,7
SRR11605054.6303,-9.518811,21.285013,1
SRR11605054.6304,17.639076,12.188762,12
SRR11605054.6305,12.594456,13.062839,-1
SRR11605054.6306,17.765203,-0.59025955,12
SRR11605054.6307,18.090664,-7.549778,12
SRR11605054.6308,11.939525,-13.017092,12
SRR11605054.6309,-24.480629,3.5477502,4
SRR11605054.6310,20.102306,-2.7980452,12
SRR11605054.6311,6.523639,-6.1555457,-1
SRR11605054.6312,-16.95014,-21.945293,7
SRR11605054.6313,20.102318,-2.7981973,12
SRR11605054.6314,12.185032,-13.439921,12
SRR11605054.6315,12.185149,-13.439972,12
SRR11605054.6316,-20.610548,-11.248055,2
SRR11605054.6317,-24.486555,3.5484293,4
SRR11605054.6318,-19.610735,-23.513102,7
SRR11605054.6319,-19.610735,-23.513102,7
SRR11605054.6320,10.033014,1.6368113,-1
SRR11605054.6321,8.490395,19.797386,8
SRR11605054.6322,17.938955,-4.6111155,12
SRR11605054.6323,11.934047,-13.0076475,12
SRR11605054.6324,-23.853415,-11.364196,2
SRR11605054.6325,6.523639,-6.1555457,-1
SRR11605054.6326,15.571967,1.5000067,12
SRR11605054.6327,12.408878,-13.8110075,12
SRR11605054.6328,2.0396073,-14.073856,-1
SRR11605054.6329,17.745977,-2.0907226,12
SRR11605054.6330,18.806164,1.7190328,12
SRR11605054.6331,17.427532,0.6495466,12
SRR11605054.6332,12.180853,-13.435371,12
SRR11605054.6333,-11.830212,24.899748,1
SRR11605054.6334,-17.084286,-3.5749452,5
SRR11605054.6335,-24.487267,3.5482562,4
SRR11605054.6336,11.935937,-13.010694,12
SRR11605054.6337,12.447315,-13.87093,12
SRR11605054.6338,-10.4973755,14.763948,0
SRR11605054.6339,-16.95895,24.60978,1
SRR11605054.6340,11.940144,-13.0180855,12
SRR11605054.6341,5.851988,-7.1393604,-1
SRR11605054.6342,-11.057729,-22.573006,6
SRR11605054.6343,14.735786,-3.496593,-1
SRR11605054.6344,17.237783,9.764589,12
SRR11605054.6345,12.4438505,-13.863745,12
SRR11605054.6346,-13.243692,28.04379,1
SRR11605054.6347,-13.124569,23.913507,1
SRR11605054.6348,-10.49037,-11.4108,9
SRR11605054.6349,-10.490314,-11.410798,9
SRR11605054.6350,-7.8138313,-4.2784095,3
SRR11605054.6351,20.102303,-2.7981873,12
SRR11605054.6352,11.732211,9.233403,-1
SRR11605054.6353,-15.18109,-20.657455,7
SRR11605054.6354,11.939088,-13.016401,12
SRR11605054.6355,-14.577352,-15.547884,-1
SRR11605054.6356,6.5144787,-6.190752,-1
SRR11605054.6357,-10.058575,-16.128895,-1
SRR11605054.6358,11.448299,14.130637,-1
SRR11605054.6359,-25.101688,3.0158923,4
SRR11605054.6360,-19.617191,-21.46118,7
SRR11605054.6361,-10.435043,-11.382822,9
SRR11605054.6362,-21.282839,6.4721036,4
SRR11605054.6363,-24.480629,3.5477502,4
SRR11605054.6364,12.452154,-13.877034,12
SRR11605054.6365,12.407826,-13.809818,12
SRR11605054.6366,19.245584,-6.756275,12
SRR11605054.6367,1.0455803,-2.976536,-1
SRR11605054.6368,-0.3573976,-3.3733785,-1
SRR11605054.6369,-22.995287,4.4904165,4
SRR11605054.6370,12.452875,-13.877676,12
SRR11605054.6371,12.40128,-11.259555,12
SRR11605054.6372,-21.282839,6.4721036,4
SRR11605054.6373,12.447652,-13.87129,12
SRR11605054.6374,19.682898,-9.27861,12
SRR11605054.6375,4.6626697,5.355062,-1
SRR11605054.6376,16.711624,9.658013,12
SRR11605054.6377,17.219522,3.9873362,12
SRR11605054.6378,-0.3282911,2.7604897,-1
SRR11605054.6379,-7.4827647,26.971434,-1
SRR11605054.6380,-24.074614,5.4179797,4
SRR11605054.6381,10.114396,9.927569,-1
SRR11605054.6382,-15.912492,21.535759,1
SRR11605054.6383,5.4528008,3.0005,-1
SRR11605054.6384,-18.09931,-1.7485775,5
SRR11605054.6385,-24.486692,5.457471,4
SRR11605054.6386,-24.476711,3.5477571,4
SRR11605054.6387,17.352076,8.701944,12
SRR11605054.6388,24.904657,8.911831,10
SRR11605054.6389,17.708652,-2.366181,12
SRR11605054.6390,-5.520687,-14.102319,9
SRR11605054.6391,-1.0053301,-3.1105871,3
SRR11605054.6392,-16.895054,25.183714,1
SRR11605054.6393,4.555103,2.6329467,-1
SRR11605054.6394,-24.874863,-7.7616553,2
SRR11605054.6395,6.523639,-6.1555457,-1
SRR11605054.6396,-1.5893166,-4.817676,3
SRR11605054.6397,17.237724,9.764566,12
SRR11605054.6398,17.632711,11.086797,12
SRR11605054.6399,11.935984,-13.0112705,12
SRR11605054.6400,24.467415,8.010404,10
SRR11605054.6401,-5.8204107,-6.253924,3
SRR11605054.6402,-24.398981,3.5974429,4
SRR11605054.6403,16.367016,-10.190443,12
SRR11605054.6404,-9.835243,14.549192,0
SRR11605054.6405,17.912722,8.381413,12
SRR11605054.6406,17.912756,8.381389,12
SRR11605054.6407,19.6218,-5.3435426,12
SRR11605054.6408,-14.75988,21.897577,1
SRR11605054.6409,-15.66352,24.882967,1
SRR11605054.6410,-19.610626,-21.34887,7
SRR11605054.6411,11.651809,-14.229224,12
SRR11605054.6412,17.161537,2.9760904,12
SRR11605054.6413,-7.9897523,12.05317,0
SRR11605054.6414,-25.06245,-10.967585,2
SRR11605054.6415,11.648816,-14.227377,12
SRR11605054.6416,0.4772365,0.52728504,-1
SRR11605054.6417,17.642534,12.182043,12
SRR11605054.6418,16.232027,7.374007,12
SRR11605054.6419,-0.18535826,-21.905285,-1
SRR11605054.6420,11.24946,-13.584279,12
SRR11605054.6421,-23.654205,-10.387569,2
SRR11605054.6422,-18.18564,-1.9114844,5
SRR11605054.6423,16.737679,9.593368,12
SRR11605054.6424,12.503134,5.8838544,-1
SRR11605054.6425,-7.501008,-14.9803295,9
SRR11605054.6426,-5.52321,-14.177786,9
SRR11605054.6427,18.487747,-3.349198,12
SRR11605054.6428,11.647816,-14.226388,12
SRR11605054.6429,3.9622617,4.363094,-1
SRR11605054.6430,17.457058,0.5049418,12
SRR11605054.6431,-12.870525,22.10765,1
SRR11605054.6432,-13.11195,29.544762,1
SRR11605054.6433,-2.9005616,-6.499969,3
SRR11605054.6434,-14.866225,23.355036,1
SRR11605054.6435,-14.7355585,24.026613,1
SRR11605054.6436,-8.843958,-23.19882,6
SRR11605054.6437,11.65805,14.532968,-1
SRR11605054.6438,15.546081,1.3959706,12
SRR11605054.6439,14.565309,-0.055535056,12
SRR11605054.6440,10.870286,-2.9951477,-1
SRR11605054.6441,16.367014,-10.190424,12
SRR11605054.6442,-1.7780746,-0.27362725,3
SRR11605054.6443,-3.5102463,-22.375559,-1
SRR11605054.6444,-8.843803,-23.198956,6
SRR11605054.6445,5.9240074,18.903055,8
SRR11605054.6446,2.7872546,-10.419212,-1
SRR11605054.6447,-0.33538416,2.8113527,-1
SRR11605054.6448,11.249556,-13.585035,12
SRR11605054.6449,11.648425,-14.2268505,12
SRR11605054.6450,-24.472582,-10.562129,2
SRR11605054.6451,11.651543,-14.231265,12
SRR11605054.6452,15.896771,17.34755,11
SRR11605054.6453,-3.7317188,-6.2215967,3
SRR11605054.6454,-14.738152,24.785408,1
SRR11605054.6455,17.598328,-6.128974,12
SRR11605054.6456,-13.440279,27.742441,1
SRR11605054.6457,17.806494,3.8996575,12
SRR11605054.6458,21.635817,16.58244,11
SRR11605054.6459,-4.074546,-13.318209,9
SRR11605054.6460,-6.3706217,2.849639,-1
SRR11605054.6461,-19.757814,-17.986374,-1
SRR11605054.6462,-1.0122784,-3.1124072,3
SRR11605054.6463,18.026403,-7.7486696,12
SRR11605054.6464,7.5439696,9.289764,-1
SRR11605054.6465,17.161554,2.976061,12
SRR11605054.6466,-1.0123037,-3.1124284,3
SRR11605054.6467,-10.1338415,-3.446922,3
SRR11605054.6468,11.65805,14.532968,-1
SRR11605054.6469,-17.135763,-3.619969,5
SRR11605054.6470,17.598238,-6.128734,12
SRR11605054.6471,-9.768397,21.083345,1
SRR11605054.6472,17.267582,9.723056,12
SRR11605054.6473,17.04946,1.7968378,12
SRR11605054.6474,-8.361419,-10.382818,9
SRR11605054.6475,-8.192429,-10.305738,-1
SRR11605054.6476,-17.884235,2.6401284,-1
SRR11605054.6477,-2.5826478,-0.53641033,3
SRR11605054.6478,11.649195,-14.227554,12
SRR11605054.6479,-18.19135,-2.0052288,5
SRR11605054.6480,16.88749,1.6359366,12
SRR11605054.6481,-14.588755,-15.550343,-1
SRR11605054.6482,12.0517845,-11.496937,12
SRR11605054.6483,-2.6886036,-0.7121865,3
SRR11605054.6484,-15.937905,0.5167319,-1
SRR11605054.6485,16.367023,-10.190417,12
SRR11605054.6486,6.089039,20.808674,8
SRR11605054.6487,13.803377,-4.078746,-1
SRR11605054.6488,11.244614,-13.576996,12
SRR11605054.6489,-17.381264,-1.2019559,5
SRR11605054.6490,6.5129642,-6.1556706,-1
SRR11605054.6491,11.649148,-14.227605,12
SRR11605054.6492,-24.00894,2.2631934,4
SRR11605054.6493,-24.398981,3.5974429,4
SRR11605054.6494,-15.524149,27.28581,1
SRR11605054.6495,12.076014,9.288123,-1
SRR11605054.6496,17.922094,4.519094,12
SRR11605054.6497,11.36729,-13.75268,12
SRR11605054.6498,11.251744,-13.588278,12
SRR11605054.6499,14.921655,-8.435093,12
SRR11605054.6500,-18.578447,6.4836574,-1
SRR11605054.6501,-20.140343,-19.073925,7
SRR11605054.6502,-17.006802,-3.6121233,5
SRR11605054.6503,-19.610626,-21.34887,7
SRR11605054.6504,11.648939,-14.225621,12
SRR11605054.6505,17.642534,12.182043,12
SRR11605054.6506,11.244238,-13.577427,12
SRR11605054.6507,-8.194215,-13.814228,9
SRR11605054.6508,-22.99261,4.516313,4
SRR11605054.6509,11.64798,-14.226956,12
SRR11605054.6510,15.546158,1.3960088,12
SRR11605054.6511,15.546301,1.3959198,12
SRR11605054.6512,17.916248,-5.0679235,12
SRR11605054.6513,16.62889,7.106202,12
SRR11605054.6514,-22.53563,1.3272101,-1
SRR11605054.6515,11.649116,-14.22693,12
SRR11605054.6516,20.903803,-2.1009781,12
SRR11605054.6517,11.648859,-14.226875,12
SRR11605054.6518,3.1798053,4.9265423,-1
SRR11605054.6519,17.267582,9.723056,12
SRR11605054.6520,10.032158,1.6361133,-1
SRR11605054.6521,-9.835243,14.549192,0
SRR11605054.6522,-18.24023,-1.9743836,5
SRR11605054.6523,5.3115234,-4.3855524,-1
SRR11605054.6524,-6.479205,0.57599926,3
SRR11605054.6525,17.646292,9.405594,12
SRR11605054.6526,7.582445,9.298242,-1
SRR11605054.6527,8.354133,9.457176,-1
SRR11605054.6528,13.053892,-8.83797,-1
SRR11605054.6529,11.649206,-14.225618,12
SRR11605054.6530,11.247866,-13.582316,12
SRR11605054.6531,-5.5337553,-14.114821,9
SRR11605054.6532,-15.524149,27.28581,1
SRR11605054.6533,-8.3094635,-14.069805,9
SRR11605054.6534,3.0794404,-12.088269,-1
SRR11605054.6535,23.999245,10.565986,10
SRR11605054.6536,17.642534,12.182043,12
SRR11605054.6537,-21.861265,-0.9813161,-1
SRR11605054.6538,1.1610333,-3.0236697,-1
SRR11605054.6539,11.248039,-13.58185,12
SRR11605054.6540,18.089962,8.65108,12
SRR11605054.6541,11.648366,-14.227256,12
SRR11605054.6542,-2.6115122,-15.049742,9
SRR11605054.6543,17.299423,-6.197329,12
SRR11605054.6544,11.267004,-13.612562,12
SRR11605054.6545,-24.904419,5.885019,4
SRR11605054.6546,-17.170218,-3.2624588,5
SRR11605054.6547,7.961619,11.212552,-1
SRR11605054.6548,-21.486698,7.141343,4
SRR11605054.6549,12.063889,9.2733135,-1
SRR11605054.6550,11.248588,-13.5827055,12
SRR11605054.6551,-9.42547,-9.661454,-1
SRR11605054.6552,-1.8977697,-0.22059111,3
SRR11605054.6553,24.889793,8.881639,10
SRR11605054.6554,12.859356,3.7735834,-1
SRR11605054.6555,-26.830471,2.5777307,4
SRR11605054.6556,24.009996,10.851707,10
SRR11605054.6557,-5.52321,-14.177786,9
SRR11605054.6558,-27.095186,3.5866387,4
SRR11605054.6559,-0.18593496,-21.902273,-1
SRR11605054.6560,-16.977266,25.504374,1
SRR11605054.6561,16.946705,18.061493,11
SRR11605054.6562,-5.5189314,-14.154445,9
SRR11605054.6563,11.5853615,-14.131488,12
SRR11605054.6564,16.058823,8.969213,12
SRR11605054.6565,-13.355412,29.046368,1
SRR11605054.6566,6.089039,20.808674,8
SRR11605054.6567,13.065035,-7.66697,-1
SRR11605054.6568,-8.843802,-23.198965,6
SRR11605054.6569,-21.888266,2.7707875,4
SRR11605054.6570,11.066231,7.312847,-1
SRR11605054.6571,-16.620375,-1.3996141,5
SRR11605054.6572,-0.44054326,-3.2527182,3
SRR11605054.6573,-6.740007,-23.246735,-1
SRR11605054.6574,-9.883867,-22.60647,6
SRR11605054.6575,17.73943,-2.7303886,12
SRR11605054.6576,17.739391,-2.7303638,12
SRR11605054.6577,-1.110265,-3.2184346,3
SRR11605054.6578,17.960642,3.0625312,12
SRR11605054.6579,17.728127,9.2021885,12
SRR11605054.6580,-9.835236,14.549903,0
SRR11605054.6581,-18.24023,-1.9743836,5
SRR11605054.6582,17.635431,10.9063015,12
SRR11605054.6583,10.044018,1.628119,-1
SRR11605054.6584,11.776651,6.147325,-1
SRR11605054.6585,-19.610626,-21.34887,7
SRR11605054.6586,16.441868,-1.1977324,12
SRR11605054.6587,17.26757,9.723058,12
SRR11605054.6588,-6.5012584,2.8232105,-1
SRR11605054.6589,-23.87381,5.827885,4
SRR11605054.6590,7.5439696,9.289764,-1
SRR11605054.6591,20.186665,-2.9465494,12
SRR11605054.6592,-0.18523423,-21.90629,-1
SRR11605054.6593,-15.524149,27.28581,1
SRR11605054.6594,10.032158,1.6361133,-1
SRR11605054.6595,17.249754,10.538113,12
SRR11605054.6596,-10.17375,-24.401855,6
SRR11605054.6597,16.137465,-1.0120904,12
SRR11605054.6598,17.681263,-7.458631,12
SRR11605054.6599,11.247117,-13.580513,12
SRR11605054.6600,17.598333,-6.1289787,12
SRR11605054.6601,-23.112404,4.1594872,4
SRR11605054.6602,-8.604653,-1.3022981,3
SRR11605054.6603,11.248909,-13.583716,12
SRR11605054.6604,4.3292904,5.0078297,-1
SRR11605054.6605,18.85126,8.069457,12
SRR11605054.6606,-21.82596,2.9550116,4
SRR11605054.6607,-4.0745473,-13.318205,9
SRR11605054.6608,11.243589,-13.576524,12
SRR11605054.6609,-11.964498,-12.32093,9
SRR11605054.6610,8.627396,19.409388,8
SRR11605054.6611,18.407282,-6.3760867,12
SRR11605054.6612,11.222534,-11.454355,12
SRR11605054.6613,-13.390929,25.228054,1
SRR11605054.6614,11.65805,14.532968,-1
SRR11605054.6615,-18.24023,-1.9743836,5
SRR11605054.6616,-1.0122932,-3.1124325,3
SRR11605054.6617,-2.1626658,14.952352,-1
SRR11605054.6618,11.241941,-13.573806,12
SRR11605054.6619,2.793966,-10.412727,-1
SRR11605054.6620,-22.28491,7.0519233,4
SRR11605054.6621,-14.588755,-15.550343,-1
SRR11605054.6622,-1.8734808,-0.23140417,3
SRR11605054.6623,-18.161804,-1.8021097,5
SRR11605054.6624,-21.281385,6.4775944,4
SRR11605054.6625,-12.225175,20.159046,1
SRR11605054.6626,-15.524149,27.28581,1
SRR11605054.6627,12.051851,-11.496972,12
SRR11605054.6628,9.564395,20.916634,8
SRR11605054.6629,-4.718948,0.43216187,3
SRR11605054.6630,-26.21065,3.6960683,4
SRR11605054.6631,-26.21065,3.6960683,4
SRR11605054.6632,-15.524149,27.28581,1
SRR11605054.6633,17.899788,-6.7349343,12
SRR11605054.6634,17.161604,2.9760225,12
SRR11605054.6635,11.046196,9.141693,-1
SRR11605054.6636,-15.524149,27.28581,1
SRR11605054.6637,17.739359,-2.7303305,12
SRR11605054.6638,14.338101,17.450861,-1
SRR11605054.6639,-15.524149,27.28581,1
SRR11605054.6640,11.244002,-13.5755625,12
SRR11605054.6641,11.649253,-14.225779,12
SRR11605054.6642,1.3344654,-2.7985747,-1
SRR11605054.6643,1.3232006,-2.675022,-1
SRR11605054.6644,11.648426,-14.226862,12
SRR11605054.6645,16.737585,9.593307,12
SRR11605054.6646,16.523386,1.1970935,12
SRR11605054.6647,12.696784,12.868982,-1
SRR11605054.6648,-16.39394,-19.229721,7
SRR11605054.6649,-18.560127,-20.04126,7
SRR11605054.6650,-23.45116,-11.243513,2
SRR11605054.6651,11.648164,-14.227144,12
SRR11605054.6652,-20.117193,-19.326923,7
SRR11605054.6653,9.629313,14.31691,-1
SRR11605054.6654,-23.654205,-10.387569,2
SRR11605054.6655,17.26757,9.723058,12
SRR11605054.6656,-3.1751754,-0.40499067,-1
SRR11605054.6657,16.420172,-10.287759,12
SRR11605054.6658,-17.668734,-17.996841,-1
SRR11605054.6659,-11.655863,27.82432,1
SRR11605054.6660,24.868208,8.855211,10
SRR11605054.6661,10.750459,-14.062593,12
SRR11605054.6662,17.945301,-5.0725293,12
SRR11605054.6663,-14.641671,25.483225,1
SRR11605054.6664,10.955894,-14.408471,12
SRR11605054.6665,17.835094,-2.8554866,12
SRR11605054.6666,-1.0021014,-3.1133163,3
SRR11605054.6667,-1.0021014,-3.1133163,3
SRR11605054.6668,-11.473845,30.386497,1
SRR11605054.6669,6.3046756,-6.1894426,-1
SRR11605054.6670,5.4236937,-6.0767117,-1
SRR11605054.6671,-4.724231,-13.588877,9
SRR11605054.6672,-6.499481,2.8255894,-1
SRR11605054.6673,-7.501862,-1.5161103,3
SRR11605054.6674,-1.9003884,-0.22356509,3
SRR11605054.6675,-0.979316,-3.097996,3
SRR11605054.6676,-0.979316,-3.097996,3
SRR11605054.6677,15.900616,17.344217,11
SRR11605054.6678,-7.5625777,27.066677,-1
SRR11605054.6679,-0.18780184,-22.018389,-1
SRR11605054.6680,1.5015945,-8.367382,-1
SRR11605054.6681,15.488331,1.4474343,12
SRR11605054.6682,-19.747242,-0.5468416,5
SRR11605054.6683,14.62921,4.984699,12
SRR11605054.6684,19.907501,-8.717692,12
SRR11605054.6685,18.764305,-8.224823,12
SRR11605054.6686,-0.43073276,-3.2571044,3
SRR11605054.6687,-9.879635,20.04836,-1
SRR11605054.6688,-18.457996,-18.962416,7
SRR11605054.6689,-24.62948,4.291261,4
SRR11605054.6690,-13.570831,21.034208,1
SRR11605054.6691,24.868208,8.855211,10
SRR11605054.6692,18.354311,8.277332,12
SRR11605054.6693,16.353075,-11.393642,12
SRR11605054.6694,-11.055674,-23.749746,6
SRR11605054.6695,10.957173,-14.414947,12
SRR11605054.6696,-14.5920925,-15.546921,-1
SRR11605054.6697,18.119081,8.668894,12
SRR11605054.6698,5.6558228,-9.688764,-1
SRR11605054.6699,10.956886,-14.414478,12
SRR11605054.6700,1.5412598,0.62173134,-1
SRR11605054.6701,-11.927674,22.770037,1
SRR11605054.6702,-18.80719,-2.7377875,5
SRR11605054.6703,-12.159136,26.190302,1
SRR11605054.6704,-8.804497,-23.197998,6
SRR11605054.6705,-20.11527,-19.321798,7
SRR11605054.6706,-13.215223,27.989788,1
SRR11605054.6707,10.75047,-14.062777,12
SRR11605054.6708,-20.262594,-11.483048,-1
SRR11605054.6709,-13.215223,27.989788,1
SRR11605054.6710,10.753445,-14.071642,12
SRR11605054.6711,-23.7154,-11.325392,2
SRR11605054.6712,-0.43074542,-3.2571044,3
SRR11605054.6713,-0.4307454,-3.2571037,3
SRR11605054.6714,18.11909,8.668917,12
SRR11605054.6715,15.488238,1.4476652,12
SRR11605054.6716,15.488127,1.4474999,12
SRR11605054.6717,-6.368246,2.8534567,-1
SRR11605054.6718,20.26284,-2.9756987,12
SRR11605054.6719,-10.452531,-2.7936528,3
SRR11605054.6720,8.841597,19.301859,8
SRR11605054.6721,11.664419,14.528003,-1
SRR11605054.6722,-1.0021014,-3.1133163,3
SRR11605054.6723,10.75164,-14.065384,12
SRR11605054.6724,-20.625845,-11.244501,2
SRR11605054.6725,10.752654,-14.060627,12
SRR11605054.6726,9.633643,14.317293,-1
SRR11605054.6727,21.614464,16.596827,11
SRR11605054.6728,10.749516,-14.058681,12
SRR11605054.6729,-23.396982,5.3534207,4
SRR11605054.6730,20.354925,18.419296,11
SRR11605054.6731,18.119112,8.6689,12
SRR11605054.6732,-16.689348,-17.888102,7
SRR11605054.6733,10.954049,-14.408233,12
SRR11605054.6734,-12.182967,24.238771,1
SRR11605054.6735,17.815996,-0.9118241,12
SRR11605054.6736,17.81602,-0.91181326,12
SRR11605054.6737,17.327477,9.764385,12
SRR11605054.6738,-5.979999,16.32235,0
SRR11605054.6739,-8.200703,-13.807876,9
SRR11605054.6740,11.876879,-11.79531,12
SRR11605054.6741,26.504925,7.1144342,10
SRR11605054.6742,10.750398,-14.0628805,12
SRR11605054.6743,-18.434921,-25.044785,-1
SRR11605054.6744,10.952569,-14.406027,12
SRR11605054.6745,10.95605,-14.408529,12
SRR11605054.6746,21.483421,15.4391575,11
SRR11605054.6747,13.058565,-8.847323,-1
SRR11605054.6748,-6.0853405,-13.382881,9
SRR11605054.6749,-1.0021014,-3.1133163,3
SRR11605054.6750,10.752502,-14.060035,12
SRR11605054.6751,10.864591,-3.0873194,-1
SRR11605054.6752,-19.735077,-17.988272,-1
SRR11605054.6753,10.752316,-14.066434,12
SRR11605054.6754,-20.548876,-19.64464,7
SRR11605054.6755,-8.617544,-1.2939299,3
SRR11605054.6756,6.0660257,20.822626,8
SRR11605054.6757,-11.06478,-1.9298164,3
SRR11605054.6758,-10.466196,-1.5597703,3
SRR11605054.6759,20.26284,-2.9756987,12
SRR11605054.6760,-23.732853,3.309984,4
SRR11605054.6761,10.751793,-14.06528,12
SRR11605054.6762,-18.241833,-2.0293322,5
SRR11605054.6763,10.752614,-14.066925,12
SRR11605054.6764,-4.719463,-8.3087635,-1
SRR11605054.6765,5.309458,-4.384131,-1
SRR11605054.6766,-4.052891,-13.342727,9
SRR11605054.6767,-24.646292,4.295404,4
SRR11605054.6768,7.9548364,11.131471,-1
SRR11605054.6769,2.3316593,-10.302987,-1
SRR11605054.6770,14.796063,-7.242738,12
SRR11605054.6771,-23.728495,-10.566753,2
SRR11605054.6772,10.751047,-14.064162,12
SRR11605054.6773,-24.392813,2.742847,4
SRR11605054.6774,10.032943,1.6369532,-1
SRR11605054.6775,-13.125016,24.29944,1
SRR11605054.6776,-18.202492,-1.9965867,5
SRR11605054.6777,-25.382803,5.46659,4
SRR11605054.6778,12.588847,13.063937,-1
SRR11605054.6779,-11.655863,27.82432,1
SRR11605054.6780,-1.0018942,-3.112914,3
SRR11605054.6781,4.3399124,5.0113673,-1
SRR11605054.6782,10.953201,-14.406852,12
SRR11605054.6783,12.084646,9.290926,-1
SRR11605054.6784,10.750286,-14.0624,12
SRR11605054.6785,-24.87802,-11.40777,2
SRR11605054.6786,17.650816,-6.1010995,12
SRR11605054.6787,6.5001383,18.687822,8
SRR11605054.6788,-14.374484,29.94114,1
SRR11605054.6789,10.952504,-14.406081,12
SRR11605054.6790,2.4023244,-16.929565,12
SRR11605054.6791,10.95735,-14.412065,12
SRR11605054.6792,-4.492322,-16.494858,9
SRR11605054.6793,-18.188747,-2.0638433,5
SRR11605054.6794,-19.782213,-0.52891344,5
SRR11605054.6795,-5.210844,-1.6484683,3
