ID,tsne dim 1,tsne dim 2,Clusters
SRR11605054.5516,6.887693,0.6156446,23
SRR11605054.5517,7.8879604,-0.37125212,23
SRR11605054.5518,2.7146368,0.9249971,22
SRR11605054.5519,-1.7406831,8.191113,3
SRR11605054.5520,8.783884,7.9341784,9
SRR11605054.5521,-11.428672,1.6206313,2
SRR11605054.5522,3.5507772,0.5708386,22
SRR11605054.5523,-10.274675,-2.026716,5
SRR11605054.5524,-13.094336,1.5899098,2
SRR11605054.5525,4.5499263,-2.8734243,6
SRR11605054.5526,10.008377,3.434332,15
SRR11605054.5527,4.4619846,-5.514683,7
SRR11605054.5528,14.055507,0.35026675,-1
SRR11605054.5529,3.4074662,5.909399,10
SRR11605054.5530,2.7890632,-12.331814,8
SRR11605054.5531,-7.716396,4.35708,-1
SRR11605054.5532,-2.1170447,3.8285341,14
SRR11605054.5533,9.136428,7.6351166,9
SRR11605054.5534,0.5358425,-3.657181,-1
SRR11605054.5535,2.6950974,-6.0320654,-1
SRR11605054.5536,4.4619846,-5.514683,7
SRR11605054.5537,4.63121,8.747585,0
SRR11605054.5538,-8.162071,8.326517,18
SRR11605054.5539,-9.693045,-1.7323235,5
SRR11605054.5540,11.141236,1.9157045,-1
SRR11605054.5541,-0.4785323,4.575782,-1
SRR11605054.5542,-11.463499,1.5598826,2
SRR11605054.5543,-6.289197,-0.5194435,-1
SRR11605054.5544,-8.123045,2.2033687,20
SRR11605054.5545,12.746673,2.8156254,-1
SRR11605054.5546,1.4945583,0.23621793,22
SRR11605054.5547,-6.518717,8.612883,-1
SRR11605054.5548,1.8822215,-9.398364,-1
SRR11605054.5549,-3.9753256,0.4803622,-1
SRR11605054.5550,-2.1338546,3.8362713,14
SRR11605054.5551,-1.5540434,8.586907,3
SRR11605054.5552,-12.471716,5.20536,1
SRR11605054.5553,-12.471716,5.20536,1
SRR11605054.5554,-1.5540434,8.586907,3
SRR11605054.5555,2.448433,-11.670444,8
SRR11605054.5556,7.2687817,7.072474,9
SRR11605054.5557,6.035471,-0.20840353,23
SRR11605054.5558,-6.417924,3.9705908,-1
SRR11605054.5559,7.707442,6.790201,9
SRR11605054.5560,-4.108806,0.5040786,-1
SRR11605054.5561,8.068398,0.17827469,23
SRR11605054.5562,11.270883,0.7330448,-1
SRR11605054.5563,2.5451105,-10.950673,8
SRR11605054.5564,0.6624672,0.55052227,22
SRR11605054.5565,-4.3693423,2.2124703,21
SRR11605054.5566,-11.442594,1.5301583,2
SRR11605054.5567,-2.1338546,3.8362713,14
SRR11605054.5568,-4.108791,0.5040674,-1
SRR11605054.5569,3.3794694,-10.587078,8
SRR11605054.5570,9.799822,1.0236859,-1
SRR11605054.5571,-0.7146479,-9.772125,8
SRR11605054.5572,7.882452,1.1622319,23
SRR11605054.5573,-5.353331,5.4372525,17
SRR11605054.5574,4.829924,1.4986058,23
SRR11605054.5575,8.630228,-6.480489,11
SRR11605054.5576,8.821533,0.7576053,23
SRR11605054.5577,-0.9806072,-11.929191,8
SRR11605054.5578,0.66205066,0.55044043,22
SRR11605054.5579,0.66213894,0.55061895,22
SRR11605054.5580,-6.9212193,4.871441,17
SRR11605054.5581,-5.173502,-3.3865616,12
SRR11605054.5582,7.414584,1.5179973,23
SRR11605054.5583,8.691694,1.2474079,23
SRR11605054.5584,9.85084,0.9587539,-1
SRR11605054.5585,0.6620624,0.55036145,22
SRR11605054.5586,-3.739895,-8.531408,4
SRR11605054.5587,-4.926804,6.252467,17
SRR11605054.5588,-6.417924,3.9705908,-1
SRR11605054.5589,-11.458878,5.2657695,1
SRR11605054.5590,11.270885,0.73304385,-1
SRR11605054.5591,4.4812527,0.41585147,23
SRR11605054.5592,4.4017444,8.358895,0
SRR11605054.5593,5.591733,1.0858674,23
SRR11605054.5594,10.6359415,3.8504026,15
SRR11605054.5595,8.311268,1.0648223,23
SRR11605054.5596,3.60452,-10.813056,8
SRR11605054.5597,-8.412473,7.136982,-1
SRR11605054.5598,-4.1087875,0.5040652,-1
SRR11605054.5599,-2.1807363,-7.7517123,4
SRR11605054.5600,2.4965143,1.857775,-1
SRR11605054.5601,7.622863,0.99940085,23
SRR11605054.5602,-8.162071,8.326517,18
SRR11605054.5603,0.6619993,0.55051064,22
SRR11605054.5604,0.6621112,0.55060416,22
SRR11605054.5605,0.6635735,0.5503078,22
SRR11605054.5606,7.6672688,0.3236874,23
SRR11605054.5607,-2.1338546,3.8362713,14
SRR11605054.5608,2.5944407,0.19311671,22
SRR11605054.5609,1.4945583,0.236218,22
SRR11605054.5610,0.6622012,0.55016065,22
SRR11605054.5611,7.7869906,1.0162416,23
SRR11605054.5612,-6.34634,5.841879,17
SRR11605054.5613,-5.0708,5.9580183,17
SRR11605054.5614,-1.5540434,8.586907,3
SRR11605054.5615,-12.463934,5.186169,1
SRR11605054.5616,-8.162079,8.326521,18
SRR11605054.5617,-1.5472268,8.513434,3
SRR11605054.5618,-5.530009,-3.338475,-1
SRR11605054.5619,-3.659716,-3.4586895,12
SRR11605054.5620,-3.7908392,-3.3788223,12
SRR11605054.5621,3.2070677,8.801188,0
SRR11605054.5622,-9.820794,-3.0682132,5
SRR11605054.5623,-9.714541,-2.8848808,5
SRR11605054.5624,-4.1087875,0.5040652,-1
SRR11605054.5625,-5.330048,-1.9416405,-1
SRR11605054.5626,-9.736585,-4.6915293,5
SRR11605054.5627,-9.346942,-4.4896903,5
SRR11605054.5628,5.4784083,-0.19550757,23
SRR11605054.5629,0.66228294,0.55004865,22
SRR11605054.5630,-4.4942465,2.03716,21
SRR11605054.5631,-6.518717,8.612883,-1
SRR11605054.5632,-6.3316793,7.9743705,-1
SRR11605054.5633,3.211267,8.797359,0
SRR11605054.5634,1.1757671,0.52108824,22
SRR11605054.5635,3.211267,8.797359,0
SRR11605054.5636,9.202009,-1.3115424,-1
SRR11605054.5637,8.423636,-6.334762,11
SRR11605054.5638,1.1756235,0.52055174,22
SRR11605054.5639,-5.3376727,1.2841723,-1
SRR11605054.5640,8.198993,-6.6970587,11
SRR11605054.5641,-2.1297944,5.9437923,-1
SRR11605054.5642,9.571428,0.71862847,23
SRR11605054.5643,-0.86132425,-10.847229,8
SRR11605054.5644,-2.094277,7.6688395,3
SRR11605054.5645,-1.8678694,6.4251385,3
SRR11605054.5646,6.627099,-4.1475396,-1
SRR11605054.5647,-5.5255575,-3.333246,-1
SRR11605054.5648,-5.530399,-3.338574,-1
SRR11605054.5649,-8.612113,9.122759,18
SRR11605054.5650,1.1754869,0.5204255,22
SRR11605054.5651,-12.434204,0.55628514,2
SRR11605054.5652,1.1755949,0.5211791,22
SRR11605054.5653,13.706416,1.7607397,13
SRR11605054.5654,2.4455583,-11.657439,8
SRR11605054.5655,-9.345163,-4.502757,5
SRR11605054.5656,8.597154,0.5086259,23
SRR11605054.5657,10.167844,3.8443315,15
SRR11605054.5658,-6.2689834,-0.49946672,-1
SRR11605054.5659,8.991912,7.09644,9
SRR11605054.5660,-3.7358797,-8.534045,4
SRR11605054.5661,-9.090956,8.061184,18
SRR11605054.5662,1.1756426,0.5204655,22
SRR11605054.5663,5.2612524,4.813065,9
SRR11605054.5664,6.627099,-4.1475396,-1
SRR11605054.5665,-6.8019805,8.886308,18
SRR11605054.5666,6.5449095,0.9990782,23
SRR11605054.5667,-12.473828,5.2029953,1
SRR11605054.5668,-4.107236,0.5032799,-1
SRR11605054.5669,1.1755855,0.5204333,22
SRR11605054.5670,3.426235,0.9292248,22
SRR11605054.5671,-3.9227636,0.48500472,-1
SRR11605054.5672,-2.1302328,3.833954,14
SRR11605054.5673,5.252036,4.800967,9
SRR11605054.5674,1.1755247,0.52041286,22
SRR11605054.5675,1.1755415,0.5204449,22
SRR11605054.5676,8.913531,0.46440998,23
SRR11605054.5677,7.7938066,0.30318946,23
SRR11605054.5678,1.1754985,0.5205429,22
SRR11605054.5679,8.607314,0.2770587,23
SRR11605054.5680,-2.1302466,3.8339436,14
SRR11605054.5681,-0.7331963,-10.866194,8
SRR11605054.5682,-0.5332854,-11.038455,8
SRR11605054.5683,9.288525,-2.3728356,19
SRR11605054.5684,-5.8703136,1.2880819,-1
SRR11605054.5685,8.471166,0.06134592,23
SRR11605054.5686,8.470914,0.06078872,23
SRR11605054.5687,1.1756365,0.52084416,22
SRR11605054.5688,1.1113921,6.339193,-1
SRR11605054.5689,2.4297948,-13.258636,8
SRR11605054.5690,-5.8754644,4.2189364,-1
SRR11605054.5691,3.8485146,1.2140837,23
SRR11605054.5692,2.0352879,-12.29976,8
SRR11605054.5693,1.1756383,0.52132696,22
SRR11605054.5694,-4.107219,0.5033233,-1
SRR11605054.5695,-3.8261662,-8.331691,4
SRR11605054.5696,10.637761,3.8512557,15
SRR11605054.5697,-10.83596,6.7691026,1
SRR11605054.5698,6.6270995,-4.147538,-1
SRR11605054.5699,-1.5518495,8.586276,3
SRR11605054.5700,1.1756523,0.5212221,22
SRR11605054.5701,1.175589,0.5209185,22
SRR11605054.5702,-4.3685765,2.2073963,21
SRR11605054.5703,9.288511,-2.3728352,19
SRR11605054.5704,2.5367625,-10.943935,8
SRR11605054.5705,11.274489,0.7342306,-1
SRR11605054.5706,-8.133388,0.7521986,20
SRR11605054.5707,-1.151531,-10.71787,8
SRR11605054.5708,-9.904417,-4.755366,5
SRR11605054.5709,-9.14264,-4.8582935,5
SRR11605054.5710,6.711461,0.964351,23
SRR11605054.5711,1.2569274,6.465259,-1
SRR11605054.5712,1.2569274,6.465259,-1
SRR11605054.5713,-8.183896,8.330259,18
SRR11605054.5714,0.9549963,-10.97129,8
SRR11605054.5715,1.1757163,0.5214491,22
SRR11605054.5716,3.8087113,8.500924,0
SRR11605054.5717,6.627099,-4.1475396,-1
SRR11605054.5718,-11.105871,6.182886,1
SRR11605054.5719,-12.465807,5.2027445,1
SRR11605054.5720,-10.47423,-3.5008192,5
SRR11605054.5721,2.215121,1.9384775,-1
SRR11605054.5722,8.365969,1.0701252,23
SRR11605054.5723,-1.064976,5.7116127,-1
SRR11605054.5724,1.1757702,0.5214913,22
SRR11605054.5725,-4.5992756,3.3516455,-1
SRR11605054.5726,3.2108753,-11.481376,8
SRR11605054.5727,8.498981,0.8555646,23
SRR11605054.5728,-8.578566,-5.148854,-1
SRR11605054.5729,1.1755277,0.52041155,22
SRR11605054.5730,2.8911972,4.925689,10
SRR11605054.5731,10.701989,-0.9125237,-1
SRR11605054.5732,5.2612543,4.8130574,9
SRR11605054.5733,-8.616053,8.11817,18
SRR11605054.5734,9.431506,-5.163208,11
SRR11605054.5735,8.770855,1.486196,23
SRR11605054.5736,-5.3257732,5.4372225,17
SRR11605054.5737,9.531774,0.6224176,23
SRR11605054.5738,-10.47423,-3.5008192,5
SRR11605054.5739,-1.9905593,-6.0043893,-1
SRR11605054.5740,6.1196647,-0.21587342,23
SRR11605054.5741,-5.3505745,5.446125,17
SRR11605054.5742,1.1755797,0.52042544,22
SRR11605054.5743,-3.9451416,-3.202055,12
SRR11605054.5744,-12.465807,5.2027445,1
SRR11605054.5745,2.9685347,-12.35493,8
SRR11605054.5746,-4.4023066,-4.4565835,12
SRR11605054.5747,6.119689,-0.21584664,23
SRR11605054.5748,1.1756033,0.52106696,22
SRR11605054.5749,-11.042095,4.57437,1
SRR11605054.5750,-11.042095,4.57437,1
SRR11605054.5751,1.1757101,0.5212326,22
SRR11605054.5752,3.1486487,0.89689827,22
SRR11605054.5753,-8.612113,9.122759,18
SRR11605054.5754,3.5888748,8.56498,0
SRR11605054.5755,-8.183896,8.330259,18
SRR11605054.5756,-9.764278,6.317493,1
SRR11605054.5757,-1.5518515,8.586252,3
SRR11605054.5758,8.630891,-6.47899,11
SRR11605054.5759,-10.47423,-3.5008192,5
SRR11605054.5760,6.3788505,0.46704683,23
SRR11605054.5761,2.4326973,-11.699859,8
SRR11605054.5762,-4.119459,2.2367182,-1
SRR11605054.5763,-5.365281,1.2926302,-1
SRR11605054.5764,-0.9205959,-12.999813,8
SRR11605054.5765,-0.75810254,-12.108035,8
SRR11605054.5766,1.1754934,0.5205047,22
SRR11605054.5767,-10.47423,-3.5008192,5
SRR11605054.5768,7.428494,0.7894396,23
SRR11605054.5769,-8.644342,1.2753946,20
SRR11605054.5770,3.5943186,1.5534354,-1
SRR11605054.5771,-5.3376727,1.2841723,-1
SRR11605054.5772,5.2612576,4.8130555,9
SRR11605054.5773,2.7992108,5.1644473,10
SRR11605054.5774,2.8664937,4.936963,10
SRR11605054.5775,1.175705,0.52106863,22
SRR11605054.5776,2.8780541,4.906525,10
SRR11605054.5777,7.9470873,1.1907376,23
SRR11605054.5778,-6.282766,-0.515833,-1
SRR11605054.5779,-6.8019805,8.886308,18
SRR11605054.5780,8.258066,0.51893765,23
SRR11605054.5781,9.761013,0.97759485,-1
SRR11605054.5782,-6.345131,5.846805,17
SRR11605054.5783,1.2569375,6.465263,-1
SRR11605054.5784,8.0518675,-0.7542856,-1
SRR11605054.5785,6.913621,0.6542496,23
SRR11605054.5786,1.1755339,0.52042496,22
SRR11605054.5787,0.42292613,-11.9873905,8
SRR11605054.5788,0.33134118,-13.740537,-1
SRR11605054.5789,2.1372213,-12.647327,8
SRR11605054.5790,6.069664,-6.2041154,-1
SRR11605054.5791,-1.6835166,-7.2954907,4
SRR11605054.5792,8.708863,0.31650454,23
SRR11605054.5793,1.1755793,0.5205738,22
SRR11605054.5794,1.1755468,0.5205701,22
SRR11605054.5795,12.750482,2.8107626,-1
SRR11605054.5796,-11.472865,5.2756777,1
SRR11605054.5797,8.596996,0.50876766,23
SRR11605054.5798,10.7668,4.8915286,15
SRR11605054.5799,10.167844,3.8443315,15
SRR11605054.5800,-0.5786806,-13.402691,-1
SRR11605054.5801,-0.75810254,-12.108035,8
SRR11605054.5802,1.7364348,4.9298496,10
SRR11605054.5803,1.9123923,5.05818,10
SRR11605054.5804,4.586369,0.44195032,23
SRR11605054.5805,1.1756672,0.521223,22
SRR11605054.5806,-9.623186,-2.6911237,5
SRR11605054.5807,1.1757592,0.521138,22
SRR11605054.5808,1.17571,0.52120906,22
SRR11605054.5809,-8.573067,1.3718247,20
SRR11605054.5810,1.175669,0.521352,22
SRR11605054.5811,2.6729164,1.7513864,-1
SRR11605054.5812,1.1756597,0.5210563,22
SRR11605054.5813,7.7351594,0.2063913,23
SRR11605054.5814,5.2546597,4.815381,9
SRR11605054.5815,0.8803759,-10.898618,8
SRR11605054.5816,0.94757223,-13.641794,-1
SRR11605054.5817,1.1756173,0.5210536,22
SRR11605054.5818,1.1755162,0.52053404,22
SRR11605054.5819,5.2490416,4.799798,9
SRR11605054.5820,5.26126,4.813046,9
SRR11605054.5821,8.365872,1.0708593,23
SRR11605054.5822,9.0590725,3.4264598,15
SRR11605054.5823,-6.345131,5.846805,17
SRR11605054.5824,2.7851624,3.3044055,-1
SRR11605054.5825,3.4080052,5.907523,10
SRR11605054.5826,3.5888865,8.564978,0
SRR11605054.5827,-6.538369,8.6206255,-1
SRR11605054.5828,-12.473828,5.2029953,1
SRR11605054.5829,-2.8550575,-8.132949,4
SRR11605054.5830,-4.0610275,1.0381329,-1
SRR11605054.5831,-11.262985,-2.3025477,5
SRR11605054.5832,1.1755236,0.5210544,22
SRR11605054.5833,1.1755073,0.520533,22
SRR11605054.5834,-5.1949825,1.6845037,21
SRR11605054.5835,1.1755291,0.5204028,22
SRR11605054.5836,7.480952,-1.5395249,-1
SRR11605054.5837,6.1196756,-0.21587373,23
SRR11605054.5838,-8.133388,0.7521986,20
SRR11605054.5839,-8.264344,0.9811531,20
SRR11605054.5840,6.2572594,0.04257614,23
SRR11605054.5841,1.175554,0.5204515,22
SRR11605054.5842,0.25184026,-13.723385,-1
SRR11605054.5843,-9.623186,-2.6911237,5
SRR11605054.5844,6.627099,-4.1475396,-1
SRR11605054.5845,5.296081,0.38758266,23
SRR11605054.5846,1.1755154,0.5205547,22
SRR11605054.5847,-5.342101,0.10729011,-1
SRR11605054.5848,-10.47423,-3.5008192,5
SRR11605054.5849,7.900308,0.029100206,23
SRR11605054.5850,1.6914355,0.43770984,22
SRR11605054.5851,1.1755949,0.52117926,22
SRR11605054.5852,1.1755494,0.5211829,22
SRR11605054.5853,-2.0600238,-3.2736232,12
SRR11605054.5854,7.8785386,-6.43751,11
SRR11605054.5855,5.26126,4.813046,9
SRR11605054.5856,-10.071121,-4.89656,5
SRR11605054.5857,-2.855061,-8.1329365,4
SRR11605054.5858,3.4079666,5.9075255,10
SRR11605054.5859,3.4079974,5.907525,10
SRR11605054.5860,-11.262985,-2.3025477,5
SRR11605054.5861,3.5888767,8.564979,0
SRR11605054.5862,-3.790216,-3.379755,12
SRR11605054.5863,-4.366146,2.211847,21
SRR11605054.5864,-8.183896,8.330259,18
SRR11605054.5865,1.7051762,-4.165383,-1
SRR11605054.5866,-13.698138,1.0024443,2
SRR11605054.5867,-5.2231617,0.08036048,-1
SRR11605054.5868,3.016631,0.4895364,22
SRR11605054.5869,-10.1534815,-4.988168,5
SRR11605054.5870,-6.2647204,-0.49653557,-1
SRR11605054.5871,-5.194982,1.6845037,21
SRR11605054.5872,-5.194982,1.6845037,21
SRR11605054.5873,1.1756089,0.5205296,22
SRR11605054.5874,-4.459564,4.2072725,-1
SRR11605054.5875,-1.5518495,8.586276,3
SRR11605054.5876,7.0568175,3.4900453,-1
SRR11605054.5877,5.2960777,0.38755953,23
SRR11605054.5878,-0.26632667,-12.716373,8
SRR11605054.5879,6.1196656,-0.21587478,23
SRR11605054.5880,1.1755935,0.5209285,22
SRR11605054.5881,1.1755761,0.52046824,22
SRR11605054.5882,8.530375,-6.354615,11
SRR11605054.5883,-8.578566,-5.148854,-1
SRR11605054.5884,-9.519579,9.123054,18
SRR11605054.5885,8.414434,0.6358936,23
SRR11605054.5886,7.2377253,-0.72753435,-1
SRR11605054.5887,8.691895,7.74336,9
SRR11605054.5888,5.2612543,4.8130574,9
SRR11605054.5889,6.3532133,0.4393298,23
SRR11605054.5890,6.09047,-0.24049743,23
SRR11605054.5891,-8.243467,8.33056,18
SRR11605054.5892,-11.140348,6.463007,1
SRR11605054.5893,0.3452875,-13.19461,8
SRR11605054.5894,0.24977511,-13.721494,-1
SRR11605054.5895,-0.5001744,-10.587052,8
SRR11605054.5896,-8.9780245,-4.0442986,5
SRR11605054.5897,1.0966418,0.6071847,22
SRR11605054.5898,3.0676968,-6.4389863,-1
SRR11605054.5899,9.38869,4.2460833,15
SRR11605054.5900,3.0193799,3.457291,-1
SRR11605054.5901,-2.8588283,-8.137324,4
SRR11605054.5902,5.2612777,4.8137817,9
SRR11605054.5903,1.1486303,1.0640931,22
SRR11605054.5904,-8.83748,2.0348933,-1
SRR11605054.5905,7.32163,0.6742706,23
SRR11605054.5906,2.9603367,-12.354803,8
SRR11605054.5907,1.7989209,-13.088803,8
SRR11605054.5908,-5.967015,8.139724,-1
SRR11605054.5909,-9.015087,7.8148403,18
SRR11605054.5910,3.8753085,-4.961774,7
SRR11605054.5911,1.0965863,0.606108,22
SRR11605054.5912,3.563855,1.6066927,-1
SRR11605054.5913,8.353079,1.3003916,23
SRR11605054.5914,-9.710559,-2.8993006,5
SRR11605054.5915,-10.491144,-3.4985573,5
SRR11605054.5916,-5.0745077,5.9711,17
SRR11605054.5917,1.1506591,1.0625423,22
SRR11605054.5918,7.212939,1.0049031,23
SRR11605054.5919,0.7194676,5.8959947,-1
SRR11605054.5920,4.91655,1.5457939,23
SRR11605054.5921,0.74865836,-12.184549,8
SRR11605054.5922,-3.8319552,-8.338921,4
SRR11605054.5923,2.8933399,4.9223223,10
SRR11605054.5924,1.1485387,1.0642709,22
SRR11605054.5925,7.9253345,1.2038804,23
SRR11605054.5926,-13.301019,0.93568057,2
SRR11605054.5927,-12.454054,5.184543,1
SRR11605054.5928,1.1502194,1.0620912,22
SRR11605054.5929,1.1502057,1.0620718,22
SRR11605054.5930,0.46166903,-10.857384,8
SRR11605054.5931,-2.1309946,3.8327734,14
SRR11605054.5932,-0.07253124,-10.801316,8
SRR11605054.5933,-1.5591347,8.584709,3
SRR11605054.5934,-8.58509,9.032047,18
SRR11605054.5935,8.628262,-6.485941,11
SRR11605054.5936,1.8851204,-1.9022056,-1
SRR11605054.5937,6.2445345,0.72493815,23
SRR11605054.5938,-5.356436,5.4474015,17
SRR11605054.5939,8.852447,-4.5429935,11
SRR11605054.5940,8.85244,-4.543018,11
SRR11605054.5941,-9.747855,-2.2698388,5
SRR11605054.5942,-12.519212,1.2495235,2
SRR11605054.5943,1.1504133,1.0624356,22
SRR11605054.5944,3.2411335,-10.676671,8
SRR11605054.5945,-9.300354,8.072928,18
SRR11605054.5946,1.1505085,1.061635,22
SRR11605054.5947,2.8196354,-7.637302,7
SRR11605054.5948,-13.157708,0.1129845,2
SRR11605054.5949,1.6235499,-10.597456,8
SRR11605054.5950,7.9354687,-6.3998647,11
SRR11605054.5951,1.7902185,3.2946033,-1
SRR11605054.5952,1.097113,0.6069689,22
SRR11605054.5953,-3.443074,-3.567874,12
SRR11605054.5954,0.4420971,-11.355051,8
SRR11605054.5955,8.34653,1.1055683,23
SRR11605054.5956,7.700856,0.32283035,23
SRR11605054.5957,1.148516,1.0643139,22
SRR11605054.5958,7.0090814,1.7216802,23
SRR11605054.5959,7.2767973,7.064099,9
SRR11605054.5960,-8.243467,8.33056,18
SRR11605054.5961,6.5069203,0.99796236,23
SRR11605054.5962,-8.835347,1.9523658,20
SRR11605054.5963,-8.136601,0.7530845,20
SRR11605054.5964,1.1485474,1.064295,22
SRR11605054.5965,1.1502056,1.0620717,22
SRR11605054.5966,-6.4121866,3.9746473,-1
SRR11605054.5967,-2.2275856,7.5500927,3
SRR11605054.5968,1.1506753,1.0620537,22
SRR11605054.5969,1.1504596,1.0624174,22
SRR11605054.5970,8.818405,0.5581393,23
SRR11605054.5971,8.818405,0.5581393,23
SRR11605054.5972,1.1485184,1.0641713,22
SRR11605054.5973,4.465182,-5.512833,7
SRR11605054.5974,-0.5653884,-10.90757,8
SRR11605054.5975,2.4011083,-11.249596,8
SRR11605054.5976,-8.243467,8.33056,18
SRR11605054.5977,-8.243467,8.33056,18
SRR11605054.5978,0.5579608,4.1760106,-1
SRR11605054.5979,11.675802,0.8035525,-1
SRR11605054.5980,1.0967197,0.60672444,22
SRR11605054.5981,1.1504989,1.0626539,22
SRR11605054.5982,-3.7962565,-3.3789568,12
SRR11605054.5983,7.8555818,1.211196,23
SRR11605054.5984,7.855562,1.2111692,23
SRR11605054.5985,11.857767,2.2582366,-1
SRR11605054.5986,1.15046,1.0624406,22
SRR11605054.5987,-5.6070094,3.7890766,-1
SRR11605054.5988,-5.594201,4.0862627,-1
SRR11605054.5989,-6.3393264,5.8429303,17
SRR11605054.5990,-2.2554967,-3.2855425,12
SRR11605054.5991,8.198455,-6.247535,11
SRR11605054.5992,8.076642,-6.2717056,11
SRR11605054.5993,1.0971234,0.6069178,22
SRR11605054.5994,12.318295,2.7559242,-1
SRR11605054.5995,-8.58509,9.032047,18
SRR11605054.5996,6.090454,-0.24051201,23
SRR11605054.5997,1.7164567,1.7821945,-1
SRR11605054.5998,-5.7444925,2.1345987,21
SRR11605054.5999,-5.7444925,2.1345987,21
SRR11605054.6000,1.6710536,0.43286878,22
SRR11605054.6001,0.9043164,-12.631457,8
SRR11605054.6002,0.39475262,-11.983237,8
SRR11605054.6003,5.262184,4.813794,9
SRR11605054.6004,-6.3393445,5.8429146,17
SRR11605054.6005,-4.3690343,2.2117999,21
SRR11605054.6006,-11.457068,5.2865953,1
SRR11605054.6007,-3.5643687,-8.352776,4
SRR11605054.6008,2.0273259,-11.8346615,8
SRR11605054.6009,11.05723,2.333691,-1
SRR11605054.6010,3.5639513,1.6059548,-1
SRR11605054.6011,-9.10184,8.787082,18
SRR11605054.6012,1.148514,1.064322,22
SRR11605054.6013,2.3204072,-12.34893,8
SRR11605054.6014,-4.050726,2.6469414,21
SRR11605054.6015,-0.95256096,-2.604508,-1
SRR11605054.6016,-2.8440456,-0.19979429,-1
SRR11605054.6017,-11.457068,5.2865953,1
SRR11605054.6018,-2.132168,3.828668,14
SRR11605054.6019,7.834591,0.86547375,23
SRR11605054.6020,-2.2687976,-3.2784657,12
SRR11605054.6021,8.476092,1.3768454,23
SRR11605054.6022,7.5809526,0.981256,23
SRR11605054.6023,8.708137,-4.5976076,11
SRR11605054.6024,8.280918,1.0842123,23
SRR11605054.6025,9.287708,-2.3706372,19
SRR11605054.6026,3.0982668,-0.9160278,-1
SRR11605054.6027,1.1504751,1.0624217,22
SRR11605054.6028,1.0966095,0.60684234,22
SRR11605054.6029,1.0971282,0.6067934,22
SRR11605054.6030,1.1505048,1.0627005,22
SRR11605054.6031,-6.1323314,4.4668446,-1
SRR11605054.6032,14.167016,2.7045145,13
SRR11605054.6033,-11.448279,1.5357411,2
SRR11605054.6034,1.1490657,1.0639112,22
SRR11605054.6035,-6.9370003,4.8901467,17
SRR11605054.6036,-8.742522,8.637654,18
SRR11605054.6037,-9.6178055,-4.0348587,5
SRR11605054.6038,14.225209,2.051716,13
SRR11605054.6039,1.1504554,1.0624608,22
SRR11605054.6040,5.2547975,0.37115958,23
SRR11605054.6041,1.2670426,-11.118448,8
SRR11605054.6042,3.563845,1.6066983,-1
SRR11605054.6043,3.5638447,1.6066765,-1
SRR11605054.6044,1.1504481,1.0624484,22
SRR11605054.6045,-8.136601,0.7530845,20
SRR11605054.6046,6.090454,-0.24051201,23
SRR11605054.6047,-3.7962542,-3.37894,12
SRR11605054.6048,-1.5591347,8.584709,3
SRR11605054.6049,-3.3324807,-3.5492473,12
SRR11605054.6050,-2.6527412,-3.7188003,12
SRR11605054.6051,-8.243467,8.33056,18
SRR11605054.6052,-8.243467,8.33056,18
SRR11605054.6053,8.566837,1.7764052,-1
SRR11605054.6054,-11.010955,6.492888,1
SRR11605054.6055,-11.662773,6.500106,1
SRR11605054.6056,2.5164244,-10.95039,8
SRR11605054.6057,0.30542958,-8.81198,-1
SRR11605054.6058,5.250795,8.380286,0
SRR11605054.6059,3.2374852,-10.314488,8
SRR11605054.6060,6.260541,-1.8259118,-1
SRR11605054.6061,1.1506823,1.062039,22
SRR11605054.6062,3.265129,-2.6143832,6
SRR11605054.6063,-4.250924,-0.26891837,21
SRR11605054.6064,2.971577,0.516255,22
SRR11605054.6065,2.1933444,-11.593169,8
